"structural_breakpoint","id"
false,5791
false,5792
false,5793
false,5794
false,5795
true,5796
true,5797
true,5798
true,5799
false,5800
false,5801
true,5802
false,5803
false,5804
true,5805
true,5806
true,5807
false,5808
false,5809
true,5810
false,5811
false,5812
false,5813
false,5814
false,5815
false,5816
false,5817
false,5818
false,5819
false,5820
false,5821
true,5822
true,5823
false,5824
true,5825
false,5826
true,5827
false,5828
false,5829
false,5830
false,5831
false,5832
false,5833
false,5834
false,5835
false,5836
false,5837
false,5838
false,5839
false,5840
true,5841
true,5842
false,5843
false,5844
false,5845
false,5846
false,5847
false,5848
true,5849
false,5850
false,5851
false,5852
false,5853
false,5854
false,5855
false,5856
false,5857
false,5858
true,5859
true,5860
false,5861
false,5862
false,5863
false,5864
true,5865
false,5866
false,5867
true,5868
false,5869
false,5870
false,5871
true,5872
false,5873
false,5874
false,5875
false,5876
false,5877
true,5878
false,5879
false,5880
false,5881
false,5882
true,5883
false,5884
true,5885
true,5886
true,5887
false,5888
false,5889
false,5890
false,5891
true,5892
false,5893
false,5894
false,5895
false,5896
false,5897
false,5898
false,5899
false,5900
false,5901
true,5902
true,5903
true,5904
false,5905
false,5906
true,5907
false,5908
false,5909
true,5910
true,5911
true,5912
false,5913
false,5914
true,5915
false,5916
false,5917
true,5918
false,5919
false,5920
false,5921
false,5922
true,5923
false,5924
true,5925
false,5926
false,5927
false,5928
false,5929
true,5930
false,5931
false,5932
false,5933
false,5934
false,5935
false,5936
true,5937
false,5938
false,5939
false,5940
true,5941
true,5942
true,5943
false,5944
false,5945
false,5946
false,5947
true,5948
true,5949
true,5950
false,5951
true,5952
false,5953
false,5954
false,5955
false,5956
false,5957
false,5958
true,5959
false,5960
false,5961
false,5962
true,5963
true,5964
false,5965
false,5966
false,5967
false,5968
false,5969
false,5970
false,5971
false,5972
false,5973
true,5974
false,5975
true,5976
false,5977
false,5978
false,5979
false,5980
true,5981
false,5982
false,5983
false,5984
false,5985
false,5986
true,5987
false,5988
false,5989
false,5990
false,5991
false,5992
false,5993
true,5994
false,5995
false,5996
false,5997
false,5998
false,5999
true,6000
true,6001
false,6002
false,6003
false,6004
false,6005
false,6006
false,6007
false,6008
false,6009
false,6010
true,6011
true,6012
true,6013
false,6014
false,6015
false,6016
true,6017
true,6018
true,6019
false,6020
false,6021
false,6022
true,6023
false,6024
false,6025
false,6026
false,6027
false,6028
false,6029
false,6030
false,6031
true,6032
false,6033
false,6034
true,6035
false,6036
false,6037
false,6038
true,6039
false,6040
true,6041
false,6042
false,6043
false,6044
true,6045
true,6046
true,6047
false,6048
false,6049
false,6050
true,6051
true,6052
false,6053
false,6054
true,6055
false,6056
false,6057
false,6058
false,6059
false,6060
true,6061
true,6062
true,6063
false,6064
false,6065
false,6066
false,6067
false,6068
true,6069
false,6070
false,6071
false,6072
false,6073
false,6074
true,6075
false,6076
false,6077
false,6078
false,6079
false,6080
false,6081
false,6082
false,6083
false,6084
false,6085
false,6086
false,6087
false,6088
false,6089
true,6090
true,6091
false,6092
false,6093
true,6094
false,6095
false,6096
false,6097
false,6098
false,6099
false,6100
false,6101
false,6102
false,6103
false,6104
false,6105
false,6106
false,6107
false,6108
false,6109
false,6110
false,6111
true,6112
false,6113
false,6114
false,6115
false,6116
true,6117
false,6118
false,6119
false,6120
true,6121
false,6122
false,6123
false,6124
false,6125
false,6126
false,6127
false,6128
false,6129
true,6130
true,6131
false,6132
true,6133
false,6134
true,6135
false,6136
false,6137
false,6138
true,6139
false,6140
false,6141
false,6142
false,6143
true,6144
false,6145
false,6146
false,6147
false,6148
true,6149
false,6150
false,6151
false,6152
false,6153
true,6154
false,6155
false,6156
false,6157
false,6158
true,6159
false,6160
false,6161
true,6162
false,6163
false,6164
false,6165
false,6166
false,6167
false,6168
false,6169
false,6170
false,6171
true,6172
false,6173
false,6174
false,6175
true,6176
true,6177
true,6178
false,6179
true,6180
false,6181
false,6182
true,6183
false,6184
false,6185
true,6186
true,6187
false,6188
false,6189
true,6190
false,6191
false,6192
false,6193
true,6194
false,6195
false,6196
false,6197
true,6198
false,6199
false,6200
false,6201
false,6202
true,6203
false,6204
true,6205
false,6206
true,6207
false,6208
true,6209
false,6210
false,6211
false,6212
true,6213
false,6214
false,6215
false,6216
false,6217
false,6218
false,6219
false,6220
false,6221
false,6222
false,6223
false,6224
false,6225
false,6226
false,6227
true,6228
true,6229
false,6230
false,6231
true,6232
false,6233
true,6234
false,6235
false,6236
false,6237
true,6238
false,6239
true,6240
false,6241
false,6242
true,6243
false,6244
false,6245
false,6246
false,6247
false,6248
false,6249
true,6250
false,6251
false,6252
false,6253
false,6254
false,6255
false,6256
false,6257
false,6258
false,6259
false,6260
false,6261
false,6262
false,6263
false,6264
false,6265
true,6266
false,6267
false,6268
false,6269
true,6270
false,6271
false,6272
false,6273
false,6274
false,6275
false,6276
true,6277
true,6278
false,6279
false,6280
false,6281
false,6282
true,6283
true,6284
false,6285
false,6286
true,6287
true,6288
false,6289
false,6290
false,6291
true,6292
false,6293
false,6294
false,6295
false,6296
false,6297
false,6298
false,6299
false,6300
true,6301
true,6302
false,6303
false,6304
true,6305
true,6306
true,6307
false,6308
false,6309
true,6310
false,6311
true,6312
false,6313
true,6314
false,6315
false,6316
true,6317
true,6318
false,6319
false,6320
false,6321
false,6322
false,6323
true,6324
false,6325
true,6326
false,6327
false,6328
true,6329
false,6330
false,6331
false,6332
false,6333
false,6334
false,6335
false,6336
false,6337
false,6338
false,6339
false,6340
true,6341
false,6342
false,6343
false,6344
false,6345
false,6346
false,6347
true,6348
false,6349
false,6350
false,6351
false,6352
true,6353
false,6354
false,6355
false,6356
false,6357
false,6358
false,6359
false,6360
false,6361
true,6362
true,6363
false,6364
false,6365
false,6366
true,6367
false,6368
true,6369
false,6370
false,6371
false,6372
true,6373
true,6374
false,6375
false,6376
false,6377
false,6378
false,6379
true,6380
false,6381
false,6382
false,6383
true,6384
false,6385
false,6386
false,6387
false,6388
false,6389
false,6390
false,6391
true,6392
false,6393
false,6394
false,6395
true,6396
false,6397
false,6398
false,6399
false,6400
false,6401
false,6402
true,6403
false,6404
true,6405
true,6406
false,6407
false,6408
false,6409
false,6410
false,6411
false,6412
false,6413
false,6414
false,6415
false,6416
false,6417
false,6418
true,6419
false,6420
false,6421
false,6422
true,6423
false,6424
false,6425
false,6426
true,6427
false,6428
false,6429
true,6430
false,6431
false,6432
false,6433
false,6434
false,6435
true,6436
false,6437
true,6438
true,6439
false,6440
true,6441
true,6442
false,6443
false,6444
false,6445
false,6446
false,6447
false,6448
false,6449
false,6450
false,6451
false,6452
false,6453
false,6454
false,6455
true,6456
false,6457
true,6458
false,6459
false,6460
false,6461
false,6462
true,6463
false,6464
false,6465
false,6466
true,6467
false,6468
true,6469
false,6470
false,6471
true,6472
false,6473
false,6474
false,6475
true,6476
false,6477
false,6478
true,6479
false,6480
false,6481
false,6482
false,6483
true,6484
false,6485
false,6486
false,6487
true,6488
false,6489
false,6490
true,6491
false,6492
false,6493
true,6494
false,6495
true,6496
false,6497
false,6498
false,6499
false,6500
false,6501
true,6502
true,6503
false,6504
false,6505
false,6506
false,6507
false,6508
false,6509
false,6510
false,6511
true,6512
true,6513
false,6514
true,6515
false,6516
true,6517
false,6518
true,6519
true,6520
false,6521
true,6522
true,6523
false,6524
false,6525
false,6526
false,6527
true,6528
false,6529
false,6530
false,6531
true,6532
false,6533
false,6534
true,6535
false,6536
true,6537
false,6538
true,6539
false,6540
true,6541
false,6542
false,6543
true,6544
false,6545
true,6546
true,6547
false,6548
true,6549
false,6550
false,6551
true,6552
false,6553
false,6554
false,6555
false,6556
false,6557
true,6558
false,6559
false,6560
false,6561
false,6562
false,6563
false,6564
false,6565
true,6566
false,6567
false,6568
false,6569
true,6570
true,6571
false,6572
true,6573
false,6574
false,6575
true,6576
false,6577
false,6578
false,6579
false,6580
false,6581
false,6582
true,6583
true,6584
true,6585
true,6586
false,6587
false,6588
false,6589
false,6590
false,6591
false,6592
true,6593
false,6594
false,6595
true,6596
false,6597
false,6598
false,6599
false,6600
true,6601
false,6602
false,6603
false,6604
false,6605
false,6606
false,6607
false,6608
false,6609
true,6610
false,6611
true,6612
false,6613
false,6614
false,6615
false,6616
false,6617
true,6618
true,6619
false,6620
false,6621
true,6622
true,6623
true,6624
false,6625
true,6626
false,6627
false,6628
false,6629
true,6630
true,6631
true,6632
false,6633
true,6634
false,6635
false,6636
true,6637
true,6638
true,6639
true,6640
false,6641
false,6642
false,6643
false,6644
false,6645
true,6646
true,6647
true,6648
false,6649
false,6650
false,6651
true,6652
true,6653
true,6654
false,6655
true,6656
false,6657
true,6658
false,6659
false,6660
false,6661
false,6662
false,6663
false,6664
true,6665
false,6666
true,6667
false,6668
false,6669
false,6670
true,6671
false,6672
true,6673
false,6674
false,6675
false,6676
true,6677
true,6678
false,6679
false,6680
false,6681
false,6682
true,6683
false,6684
true,6685
false,6686
true,6687
false,6688
false,6689
true,6690
true,6691
false,6692
false,6693
false,6694
false,6695
false,6696
true,6697
false,6698
false,6699
false,6700
true,6701
false,6702
false,6703
false,6704
false,6705
false,6706
false,6707
false,6708
false,6709
false,6710
false,6711
true,6712
true,6713
true,6714
false,6715
false,6716
false,6717
false,6718
false,6719
false,6720
false,6721
false,6722
false,6723
false,6724
false,6725
false,6726
true,6727
false,6728
true,6729
true,6730
false,6731
false,6732
true,6733
false,6734
false,6735
false,6736
true,6737
false,6738
false,6739
false,6740
true,6741
false,6742
true,6743
false,6744
false,6745
false,6746
false,6747
true,6748
false,6749
false,6750
true,6751
false,6752
true,6753
true,6754
false,6755
false,6756
true,6757
false,6758
true,6759
false,6760
false,6761
true,6762
false,6763
true,6764
true,6765
false,6766
false,6767
false,6768
true,6769
true,6770
false,6771
false,6772
false,6773
false,6774
false,6775
false,6776
false,6777
false,6778
false,6779
false,6780
false,6781
false,6782
false,6783
false,6784
true,6785
false,6786
false,6787
true,6788
true,6789
true,6790
false,6791
true,6792
true,6793
true,6794
false,6795
false,6796
false,6797
true,6798
true,6799
false,6800
false,6801
false,6802
false,6803
false,6804
true,6805
false,6806
false,6807
true,6808
true,6809
true,6810
false,6811
false,6812
true,6813
false,6814
false,6815
false,6816
true,6817
true,6818
false,6819
false,6820
false,6821
false,6822
false,6823
true,6824
false,6825
false,6826
false,6827
true,6828
false,6829
false,6830
false,6831
true,6832
false,6833
true,6834
false,6835
false,6836
false,6837
false,6838
false,6839
true,6840
true,6841
true,6842
false,6843
true,6844
false,6845
false,6846
false,6847
false,6848
false,6849
true,6850
false,6851
false,6852
false,6853
true,6854
false,6855
false,6856
false,6857
false,6858
false,6859
false,6860
true,6861
false,6862
false,6863
false,6864
false,6865
true,6866
false,6867
false,6868
true,6869
false,6870
false,6871
false,6872
false,6873
true,6874
true,6875
true,6876
false,6877
false,6878
true,6879
false,6880
false,6881
false,6882
false,6883
false,6884
false,6885
true,6886
true,6887
false,6888
false,6889
true,6890
true,6891
true,6892
true,6893
false,6894
true,6895
true,6896
false,6897
false,6898
false,6899
false,6900
true,6901
true,6902
true,6903
false,6904
true,6905
false,6906
false,6907
false,6908
false,6909
false,6910
false,6911
false,6912
false,6913
false,6914
true,6915
false,6916
false,6917
false,6918
true,6919
false,6920
true,6921
false,6922
false,6923
true,6924
false,6925
false,6926
true,6927
true,6928
true,6929
true,6930
true,6931
false,6932
false,6933
true,6934
false,6935
false,6936
false,6937
true,6938
false,6939
true,6940
false,6941
false,6942
false,6943
false,6944
false,6945
false,6946
false,6947
false,6948
false,6949
false,6950
false,6951
false,6952
true,6953
false,6954
false,6955
false,6956
false,6957
false,6958
false,6959
false,6960
false,6961
false,6962
false,6963
false,6964
true,6965
false,6966
false,6967
false,6968
false,6969
false,6970
false,6971
false,6972
false,6973
true,6974
false,6975
false,6976
false,6977
false,6978
false,6979
false,6980
false,6981
true,6982
true,6983
true,6984
true,6985
true,6986
false,6987
false,6988
false,6989
true,6990
false,6991
false,6992
false,6993
false,6994
true,6995
true,6996
false,6997
false,6998
false,6999
false,7000
false,7001
false,7002
true,7003
false,7004
false,7005
false,7006
true,7007
false,7008
false,7009
false,7010
false,7011
false,7012
true,7013
false,7014
true,7015
false,7016
false,7017
false,7018
false,7019
true,7020
false,7021
true,7022
false,7023
false,7024
false,7025
false,7026
false,7027
true,7028
false,7029
false,7030
false,7031
false,7032
false,7033
true,7034
false,7035
true,7036
false,7037
false,7038
true,7039
false,7040
false,7041
false,7042
false,7043
false,7044
false,7045
false,7046
true,7047
false,7048
true,7049
true,7050
false,7051
false,7052
true,7053
true,7054
true,7055
false,7056
true,7057
false,7058
false,7059
false,7060
false,7061
true,7062
false,7063
false,7064
true,7065
true,7066
false,7067
true,7068
false,7069
false,7070
false,7071
false,7072
false,7073
false,7074
true,7075
false,7076
false,7077
false,7078
false,7079
true,7080
true,7081
false,7082
false,7083
false,7084
false,7085
true,7086
true,7087
false,7088
false,7089
true,7090
true,7091
true,7092
false,7093
false,7094
false,7095
true,7096
false,7097
false,7098
false,7099
false,7100
true,7101
true,7102
false,7103
false,7104
true,7105
false,7106
false,7107
false,7108
false,7109
false,7110
false,7111
false,7112
false,7113
false,7114
false,7115
false,7116
true,7117
false,7118
false,7119
false,7120
false,7121
false,7122
false,7123
false,7124
false,7125
true,7126
true,7127
false,7128
false,7129
true,7130
true,7131
false,7132
false,7133
false,7134
false,7135
false,7136
false,7137
false,7138
true,7139
false,7140
true,7141
false,7142
true,7143
true,7144
false,7145
false,7146
false,7147
false,7148
false,7149
false,7150
false,7151
false,7152
true,7153
false,7154
false,7155
false,7156
true,7157
false,7158
true,7159
false,7160
true,7161
false,7162
true,7163
false,7164
false,7165
false,7166
true,7167
false,7168
true,7169
true,7170
true,7171
true,7172
false,7173
false,7174
false,7175
false,7176
true,7177
false,7178
false,7179
false,7180
true,7181
false,7182
false,7183
true,7184
true,7185
false,7186
true,7187
false,7188
true,7189
false,7190
true,7191
false,7192
false,7193
true,7194
false,7195
false,7196
false,7197
false,7198
false,7199
false,7200
false,7201
false,7202
false,7203
false,7204
true,7205
false,7206
false,7207
false,7208
false,7209
true,7210
false,7211
false,7212
true,7213
false,7214
false,7215
true,7216
false,7217
true,7218
false,7219
false,7220
false,7221
true,7222
true,7223
false,7224
false,7225
true,7226
true,7227
false,7228
true,7229
true,7230
true,7231
false,7232
false,7233
true,7234
false,7235
false,7236
true,7237
false,7238
true,7239
false,7240
false,7241
true,7242
false,7243
false,7244
true,7245
true,7246
false,7247
false,7248
false,7249
true,7250
false,7251
false,7252
false,7253
false,7254
false,7255
false,7256
false,7257
false,7258
false,7259
false,7260
false,7261
true,7262
false,7263
true,7264
false,7265
true,7266
false,7267
true,7268
true,7269
false,7270
false,7271
false,7272
true,7273
false,7274
true,7275
true,7276
false,7277
false,7278
false,7279
true,7280
false,7281
true,7282
false,7283
false,7284
false,7285
false,7286
true,7287
false,7288
false,7289
false,7290
true,7291
true,7292
false,7293
false,7294
true,7295
false,7296
false,7297
false,7298
true,7299
false,7300
true,7301
false,7302
false,7303
true,7304
false,7305
true,7306
true,7307
false,7308
true,7309
false,7310
false,7311
false,7312
false,7313
false,7314
false,7315
true,7316
false,7317
false,7318
true,7319
false,7320
false,7321
false,7322
false,7323
true,7324
true,7325
false,7326
false,7327
false,7328
true,7329
false,7330
false,7331
false,7332
false,7333
false,7334
false,7335
false,7336
true,7337
false,7338
false,7339
true,7340
true,7341
false,7342
false,7343
false,7344
false,7345
false,7346
true,7347
false,7348
false,7349
true,7350
false,7351
true,7352
false,7353
false,7354
true,7355
false,7356
true,7357
false,7358
true,7359
false,7360
false,7361
false,7362
true,7363
false,7364
true,7365
false,7366
false,7367
false,7368
true,7369
true,7370
true,7371
false,7372
false,7373
true,7374
true,7375
true,7376
true,7377
false,7378
true,7379
true,7380
false,7381
false,7382
false,7383
false,7384
true,7385
false,7386
false,7387
false,7388
true,7389
false,7390
false,7391
false,7392
true,7393
true,7394
true,7395
false,7396
true,7397
false,7398
false,7399
false,7400
true,7401
false,7402
true,7403
false,7404
false,7405
false,7406
false,7407
false,7408
true,7409
false,7410
false,7411
false,7412
false,7413
false,7414
true,7415
false,7416
true,7417
false,7418
false,7419
false,7420
false,7421
false,7422
false,7423
true,7424
false,7425
false,7426
false,7427
false,7428
false,7429
false,7430
true,7431
true,7432
false,7433
false,7434
false,7435
true,7436
true,7437
false,7438
false,7439
true,7440
false,7441
false,7442
false,7443
false,7444
false,7445
false,7446
false,7447
false,7448
true,7449
true,7450
false,7451
false,7452
false,7453
true,7454
true,7455
false,7456
false,7457
false,7458
true,7459
false,7460
false,7461
true,7462
false,7463
true,7464
false,7465
false,7466
false,7467
false,7468
false,7469
true,7470
true,7471
true,7472
true,7473
false,7474
false,7475
false,7476
false,7477
false,7478
false,7479
true,7480
false,7481
false,7482
true,7483
false,7484
false,7485
false,7486
false,7487
false,7488
true,7489
true,7490
true,7491
true,7492
false,7493
false,7494
true,7495
false,7496
false,7497
true,7498
false,7499
true,7500
true,7501
false,7502
true,7503
false,7504
false,7505
false,7506
false,7507
true,7508
false,7509
false,7510
false,7511
false,7512
true,7513
true,7514
false,7515
false,7516
false,7517
false,7518
false,7519
false,7520
false,7521
false,7522
true,7523
false,7524
true,7525
true,7526
false,7527
false,7528
true,7529
false,7530
true,7531
false,7532
false,7533
false,7534
true,7535
false,7536
true,7537
true,7538
false,7539
false,7540
true,7541
false,7542
false,7543
true,7544
false,7545
false,7546
false,7547
true,7548
true,7549
true,7550
true,7551
false,7552
false,7553
false,7554
false,7555
false,7556
false,7557
false,7558
false,7559
false,7560
true,7561
false,7562
false,7563
false,7564
false,7565
false,7566
true,7567
true,7568
false,7569
false,7570
false,7571
false,7572
false,7573
false,7574
true,7575
false,7576
false,7577
false,7578
false,7579
false,7580
true,7581
true,7582
true,7583
false,7584
true,7585
false,7586
false,7587
false,7588
false,7589
false,7590
false,7591
true,7592
false,7593
false,7594
false,7595
false,7596
false,7597
true,7598
true,7599
false,7600
false,7601
false,7602
false,7603
true,7604
false,7605
true,7606
true,7607
false,7608
true,7609
true,7610
false,7611
false,7612
false,7613
false,7614
false,7615
false,7616
true,7617
true,7618
false,7619
false,7620
true,7621
false,7622
false,7623
true,7624
false,7625
false,7626
true,7627
true,7628
false,7629
false,7630
false,7631
false,7632
false,7633
true,7634
false,7635
false,7636
false,7637
true,7638
false,7639
false,7640
false,7641
false,7642
false,7643
true,7644
false,7645
false,7646
true,7647
false,7648
false,7649
true,7650
false,7651
false,7652
false,7653
false,7654
true,7655
false,7656
true,7657
false,7658
false,7659
true,7660
false,7661
false,7662
false,7663
true,7664
true,7665
false,7666
false,7667
false,7668
false,7669
false,7670
false,7671
false,7672
false,7673
false,7674
false,7675
false,7676
false,7677
false,7678
false,7679
false,7680
false,7681
false,7682
false,7683
false,7684
false,7685
false,7686
true,7687
true,7688
true,7689
false,7690
true,7691
false,7692
false,7693
true,7694
false,7695
false,7696
false,7697
false,7698
true,7699
false,7700
true,7701
true,7702
true,7703
false,7704
true,7705
false,7706
false,7707
false,7708
false,7709
true,7710
true,7711
false,7712
false,7713
false,7714
false,7715
true,7716
false,7717
true,7718
false,7719
false,7720
false,7721
false,7722
true,7723
true,7724
false,7725
false,7726
true,7727
false,7728
false,7729
false,7730
false,7731
true,7732
false,7733
false,7734
false,7735
true,7736
false,7737
true,7738
false,7739
false,7740
false,7741
false,7742
false,7743
false,7744
false,7745
false,7746
true,7747
false,7748
true,7749
true,7750
false,7751
true,7752
false,7753
false,7754
false,7755
false,7756
false,7757
true,7758
false,7759
false,7760
false,7761
true,7762
false,7763
false,7764
false,7765
false,7766
false,7767
true,7768
true,7769
false,7770
true,7771
false,7772
false,7773
false,7774
false,7775
false,7776
true,7777
false,7778
true,7779
true,7780
false,7781
false,7782
false,7783
false,7784
false,7785
true,7786
true,7787
true,7788
true,7789
false,7790
false,7791
true,7792
true,7793
false,7794
false,7795
true,7796
false,7797
false,7798
true,7799
false,7800
false,7801
false,7802
false,7803
false,7804
true,7805
true,7806
false,7807
false,7808
true,7809
true,7810
false,7811
true,7812
true,7813
false,7814
false,7815
false,7816
true,7817
true,7818
false,7819
true,7820
true,7821
false,7822
false,7823
false,7824
true,7825
false,7826
false,7827
false,7828
true,7829
true,7830
false,7831
false,7832
false,7833
false,7834
true,7835
true,7836
true,7837
false,7838
false,7839
true,7840
false,7841
true,7842
true,7843
true,7844
false,7845
false,7846
false,7847
false,7848
false,7849
true,7850
false,7851
true,7852
false,7853
true,7854
true,7855
false,7856
false,7857
true,7858
false,7859
false,7860
false,7861
true,7862
true,7863
false,7864
false,7865
false,7866
false,7867
false,7868
false,7869
false,7870
false,7871
true,7872
false,7873
false,7874
false,7875
false,7876
false,7877
false,7878
true,7879
true,7880
true,7881
true,7882
false,7883
false,7884
false,7885
false,7886
false,7887
false,7888
false,7889
false,7890
false,7891
true,7892
false,7893
false,7894
true,7895
false,7896
false,7897
false,7898
false,7899
false,7900
true,7901
false,7902
false,7903
false,7904
true,7905
false,7906
false,7907
false,7908
false,7909
false,7910
false,7911
true,7912
false,7913
true,7914
true,7915
false,7916
false,7917
false,7918
true,7919
false,7920
false,7921
false,7922
false,7923
false,7924
false,7925
false,7926
true,7927
false,7928
false,7929
true,7930
true,7931
true,7932
true,7933
true,7934
false,7935
false,7936
true,7937
false,7938
true,7939
false,7940
true,7941
false,7942
true,7943
true,7944
true,7945
true,7946
false,7947
false,7948
false,7949
true,7950
false,7951
true,7952
false,7953
false,7954
false,7955
false,7956
true,7957
false,7958
false,7959
false,7960
false,7961
false,7962
false,7963
false,7964
true,7965
true,7966
false,7967
true,7968
false,7969
true,7970
false,7971
false,7972
true,7973
false,7974
false,7975
false,7976
false,7977
true,7978
false,7979
false,7980
false,7981
true,7982
false,7983
false,7984
true,7985
false,7986
false,7987
false,7988
false,7989
false,7990
false,7991
false,7992
false,7993
false,7994
true,7995
false,7996
false,7997
false,7998
false,7999
false,8000
false,8001
false,8002
false,8003
false,8004
false,8005
false,8006
false,8007
false,8008
false,8009
false,8010
true,8011
false,8012
true,8013
false,8014
false,8015
false,8016
false,8017
true,8018
false,8019
false,8020
true,8021
true,8022
true,8023
false,8024
true,8025
true,8026
true,8027
false,8028
true,8029
false,8030
false,8031
false,8032
false,8033
true,8034
false,8035
false,8036
false,8037
false,8038
false,8039
false,8040
false,8041
false,8042
false,8043
true,8044
true,8045
true,8046
true,8047
false,8048
true,8049
false,8050
false,8051
true,8052
false,8053
false,8054
false,8055
false,8056
false,8057
true,8058
false,8059
true,8060
false,8061
false,8062
false,8063
true,8064
true,8065
false,8066
true,8067
false,8068
false,8069
false,8070
false,8071
false,8072
false,8073
true,8074
false,8075
false,8076
false,8077
false,8078
false,8079
true,8080
false,8081
false,8082
false,8083
false,8084
false,8085
false,8086
false,8087
false,8088
false,8089
false,8090
false,8091
false,8092
true,8093
true,8094
false,8095
false,8096
false,8097
true,8098
false,8099
false,8100
false,8101
false,8102
false,8103
false,8104
true,8105
false,8106
false,8107
true,8108
true,8109
true,8110
false,8111
true,8112
false,8113
false,8114
true,8115
false,8116
false,8117
false,8118
false,8119
true,8120
false,8121
false,8122
false,8123
false,8124
true,8125
true,8126
false,8127
true,8128
true,8129
false,8130
false,8131
false,8132
false,8133
false,8134
true,8135
false,8136
false,8137
false,8138
true,8139
false,8140
false,8141
false,8142
true,8143
false,8144
true,8145
true,8146
true,8147
false,8148
true,8149
false,8150
false,8151
false,8152
false,8153
false,8154
false,8155
false,8156
false,8157
true,8158
false,8159
false,8160
false,8161
true,8162
false,8163
false,8164
true,8165
false,8166
false,8167
true,8168
false,8169
false,8170
true,8171
false,8172
false,8173
false,8174
false,8175
false,8176
false,8177
false,8178
false,8179
true,8180
false,8181
false,8182
true,8183
false,8184
false,8185
true,8186
true,8187
false,8188
false,8189
false,8190
true,8191
false,8192
true,8193
true,8194
true,8195
false,8196
false,8197
false,8198
false,8199
false,8200
false,8201
true,8202
false,8203
true,8204
false,8205
true,8206
false,8207
false,8208
false,8209
false,8210
false,8211
false,8212
true,8213
false,8214
false,8215
true,8216
false,8217
true,8218
false,8219
false,8220
false,8221
false,8222
true,8223
false,8224
false,8225
false,8226
false,8227
false,8228
false,8229
false,8230
false,8231
false,8232
false,8233
false,8234
true,8235
true,8236
false,8237
false,8238
false,8239
false,8240
true,8241
false,8242
false,8243
false,8244
false,8245
true,8246
false,8247
false,8248
false,8249
false,8250
false,8251
false,8252
false,8253
true,8254
true,8255
false,8256
false,8257
false,8258
false,8259
true,8260
false,8261
true,8262
false,8263
false,8264
false,8265
false,8266
false,8267
false,8268
false,8269
true,8270
false,8271
false,8272
false,8273
false,8274
false,8275
false,8276
true,8277
false,8278
true,8279
true,8280
false,8281
false,8282
false,8283
false,8284
false,8285
false,8286
false,8287
false,8288
false,8289
false,8290
true,8291
false,8292
false,8293
false,8294
false,8295
false,8296
false,8297
false,8298
true,8299
false,8300
false,8301
false,8302
false,8303
false,8304
true,8305
false,8306
true,8307
true,8308
false,8309
true,8310
false,8311
false,8312
true,8313
false,8314
true,8315
true,8316
false,8317
false,8318
true,8319
false,8320
false,8321
false,8322
false,8323
false,8324
false,8325
false,8326
false,8327
false,8328
false,8329
false,8330
false,8331
true,8332
false,8333
true,8334
false,8335
true,8336
false,8337
false,8338
false,8339
false,8340
false,8341
true,8342
false,8343
false,8344
false,8345
false,8346
false,8347
false,8348
false,8349
false,8350
false,8351
false,8352
false,8353
false,8354
true,8355
false,8356
false,8357
true,8358
false,8359
false,8360
false,8361
false,8362
false,8363
true,8364
true,8365
false,8366
false,8367
true,8368
false,8369
false,8370
false,8371
false,8372
true,8373
false,8374
false,8375
false,8376
false,8377
false,8378
false,8379
false,8380
true,8381
false,8382
true,8383
false,8384
false,8385
true,8386
false,8387
true,8388
true,8389
false,8390
false,8391
true,8392
true,8393
false,8394
false,8395
false,8396
true,8397
false,8398
false,8399
true,8400
false,8401
true,8402
true,8403
false,8404
false,8405
false,8406
false,8407
false,8408
true,8409
true,8410
false,8411
false,8412
false,8413
true,8414
false,8415
false,8416
false,8417
false,8418
false,8419
false,8420
false,8421
false,8422
false,8423
true,8424
true,8425
false,8426
false,8427
true,8428
true,8429
false,8430
false,8431
false,8432
false,8433
false,8434
true,8435
true,8436
false,8437
false,8438
false,8439
true,8440
true,8441
true,8442
false,8443
false,8444
false,8445
true,8446
false,8447
false,8448
true,8449
false,8450
false,8451
false,8452
false,8453
false,8454
true,8455
true,8456
false,8457
false,8458
false,8459
false,8460
false,8461
false,8462
false,8463
true,8464
true,8465
false,8466
true,8467
true,8468
false,8469
false,8470
false,8471
false,8472
false,8473
true,8474
false,8475
true,8476
false,8477
false,8478
false,8479
true,8480
false,8481
false,8482
true,8483
true,8484
true,8485
false,8486
false,8487
true,8488
false,8489
true,8490
true,8491
true,8492
false,8493
true,8494
false,8495
false,8496
false,8497
false,8498
true,8499
false,8500
false,8501
false,8502
false,8503
false,8504
false,8505
false,8506
false,8507
true,8508
true,8509
true,8510
false,8511
false,8512
false,8513
false,8514
false,8515
false,8516
false,8517
false,8518
false,8519
false,8520
false,8521
false,8522
true,8523
false,8524
false,8525
true,8526
false,8527
false,8528
false,8529
true,8530
false,8531
false,8532
false,8533
false,8534
false,8535
true,8536
false,8537
false,8538
false,8539
false,8540
true,8541
false,8542
true,8543
false,8544
true,8545
false,8546
false,8547
true,8548
false,8549
false,8550
false,8551
true,8552
true,8553
true,8554
false,8555
false,8556
false,8557
false,8558
false,8559
true,8560
false,8561
true,8562
false,8563
true,8564
false,8565
true,8566
false,8567
false,8568
false,8569
true,8570
false,8571
true,8572
true,8573
true,8574
false,8575
true,8576
false,8577
false,8578
false,8579
false,8580
false,8581
false,8582
false,8583
false,8584
false,8585
false,8586
true,8587
